Var1,Var2
739134.034722222,1
739134.038194444,1
739134.041666667,1
739134.045138889,1
739134.048611111,1
739134.052083333,1
739134.055555556,1
739134.059027778,1
739134.0625,1
739134.065972222,1
739134.069444444,1
739134.072916667,1
739134.076388889,1
739134.079861111,1
739134.083333333,1
739134.086805556,1
739134.090277778,1
739134.09375,1
739134.097222222,1
739134.100694444,1
739134.104166667,1
739134.107638889,1
739134.111111111,1
739134.114583333,1
739134.118055556,1
739134.121527778,1
739134.125,1
739134.128472222,3
739134.131944444,3
739134.135416667,3
739134.138888889,3
739134.142361111,3
739134.145833333,3
739134.149305556,3
739134.152777778,3
739134.15625,3
739134.159722222,3
739134.163194444,3
739134.166666667,3
739134.170138889,3
739134.173611111,3
739134.177083333,3
739134.180555556,3
739134.184027778,3
739134.1875,3
739134.190972222,3
739134.194444444,3
739134.197916667,3
739134.201388889,3
739134.204861111,3
739134.208333333,3
739134.211805556,3
739134.215277778,3
739134.21875,3
739134.222222222,3
739134.225694444,3
739134.229166667,3
739134.232638889,3
739134.236111111,3
739134.239583333,3
739134.243055556,3
739134.246527778,3
739134.25,1
739134.253472222,1
739134.256944444,1
739134.260416667,1
739134.263888889,1
739134.267361111,1
739134.270833333,1
739134.274305556,1
739134.277777778,1
739134.28125,1
739134.284722222,1
739134.288194444,1
739134.291666667,1
739134.295138889,1
739134.298611111,1
739134.302083333,1
739134.305555556,1
739134.309027778,1
739134.3125,1
739134.315972222,1
739134.319444444,1
739134.322916667,1
739134.326388889,1
739134.329861111,1
739134.333333333,1
739134.336805556,1
739134.340277778,1
739134.34375,1
739134.347222222,1
739134.350694444,1
739134.354166667,1
739134.357638889,1
739134.361111111,1
739134.364583333,1
739134.368055556,1
739134.371527778,1
739134.375,1
739134.378472222,1
739134.381944444,1
739134.385416667,1
739134.388888889,1
739134.392361111,1
739134.395833333,2
739134.399305556,2
739134.402777778,3
739134.40625,3
739134.409722222,3
739134.413194444,3
739134.416666667,3
739134.420138889,3
739134.423611111,3
739134.427083333,3
739134.430555556,3
739134.434027778,3
739134.4375,3
739134.440972222,3
739134.444444444,3
739134.447916667,3
739134.451388889,3
739134.454861111,3
739134.458333333,3
739134.461805556,3
739134.465277778,3
739134.46875,3
739134.472222222,3
739134.475694444,3
739134.479166667,3
739134.482638889,3
739134.486111111,3
739134.489583333,3
739134.493055556,3
739134.496527778,3
739134.5,3
739134.503472222,3
739134.506944444,3
739134.510416667,3
739134.513888889,3
739134.517361111,3
739134.520833333,3
739134.524305556,3
739134.527777778,3
739134.53125,3
739134.534722222,3
739134.538194444,2
739134.541666667,2
739134.545138889,1
739134.548611111,1
739134.552083333,1
739134.555555556,1
739134.559027778,1
739134.5625,3
739134.565972222,1
739134.569444444,1
739134.572916667,1
739134.576388889,1
739134.579861111,1
739134.583333333,1
739134.586805556,3
739134.590277778,1
739134.59375,1
739134.597222222,1
739134.600694444,1
739134.604166667,1
739134.607638889,1
739134.611111111,1
739134.614583333,1
739134.618055556,1
739134.621527778,1
739134.625,1
739134.628472222,1
739134.631944444,1
739134.635416667,1
739134.638888889,1
739134.642361111,1
739134.645833333,1
739134.649305556,1
739134.652777778,2
739134.65625,1
739134.659722222,1
739134.663194444,1
739134.666666667,1
739134.670138889,1
739134.673611111,1
739134.677083333,0
739134.680555556,1
739134.684027778,1
739134.6875,1
739134.690972222,1
739134.694444444,1
739134.697916667,1
739134.701388889,1
739134.704861111,1
739134.708333333,1
739134.711805556,1
739134.715277778,1
739134.71875,1
739134.722222222,3
739134.725694444,1
739134.729166667,3
739134.732638889,1
739134.736111111,3
739134.739583333,1
739134.743055556,3
739134.746527778,1
739134.75,1
739134.753472222,1
739134.756944444,3
739134.760416667,1
739134.763888889,1
739134.767361111,3
739134.770833333,3
739134.774305556,3
739134.777777778,2
739134.78125,2
739134.784722222,2
739134.788194444,1
739134.791666667,3
739134.795138889,3
739134.798611111,1
739134.802083333,1
739134.805555556,1
739134.809027778,1
739134.8125,1
739134.815972222,1
739134.819444444,1
739134.822916667,1
739134.826388889,1
739134.829861111,1
739134.833333333,1
739134.836805556,1
739134.840277778,1
739134.84375,1
739134.847222222,1
739134.850694444,1
739134.854166667,1
739134.857638889,1
739134.861111111,1
739134.864583333,1
739134.868055556,1
739134.871527778,1
739134.875,1
739134.878472222,1
739134.881944444,1
739134.885416667,1
739134.888888889,1
739134.892361111,1
739134.895833333,1
739134.899305556,1
739134.902777778,1
739134.90625,1
739134.909722222,3
739134.913194444,1
739134.916666667,1
739134.920138889,1
739134.923611111,3
739134.927083333,1
739134.930555556,1
739134.934027778,1
739134.9375,1
739134.940972222,1
739134.944444444,1
739134.947916667,1
739134.951388889,3
739134.954861111,1
739134.958333333,3
739134.961805556,3
739134.965277778,3
739134.96875,1
739134.972222222,3
739134.975694444,3
739134.979166667,1
739134.982638889,3
739134.986111111,3
739134.989583333,1
739134.993055556,3
739134.996527778,2
739135,2
739135.003472222,2
739135.006944444,3
739135.010416667,3
739135.013888889,3
739135.017361111,3
739135.020833333,3
739135.024305556,3
739135.027777778,3
739135.03125,1
739135.034722222,1
739135.038194444,3
739135.041666667,3
739135.045138889,1
739135.048611111,0
739135.052083333,1
739135.055555556,3
739135.059027778,1
739135.0625,1
739135.065972222,1
739135.069444444,1
739135.072916667,1
739135.076388889,1
739135.079861111,1
739135.083333333,1
739135.086805556,1
739135.090277778,1
739135.09375,1
739135.097222222,1
739135.100694444,1
739135.104166667,1
739135.107638889,1
739135.111111111,1
739135.114583333,1
739135.118055556,1
739135.121527778,1
739135.125,1
739135.128472222,1
739135.131944444,1
739135.135416667,1
739135.138888889,1
739135.142361111,1
739135.145833333,1
739135.149305556,1
739135.152777778,1
739135.15625,1
739135.159722222,1
739135.163194444,1
739135.166666667,1
739135.170138889,1
739135.173611111,1
739135.177083333,1
739135.180555556,1
739135.184027778,1
739135.1875,1
739135.190972222,1
739135.194444444,1
739135.197916667,1
739135.201388889,1
739135.204861111,1
739135.208333333,1
739135.211805556,1
739135.215277778,1
739135.21875,1
739135.222222222,1
739135.225694444,1
739135.229166667,1
739135.232638889,1
739135.236111111,1
739135.239583333,1
739135.243055556,1
739135.246527778,1
739135.25,1
739135.253472222,1
739135.256944444,1
739135.260416667,1
739135.263888889,1
739135.267361111,1
739135.270833333,1
739135.274305556,1
739135.277777778,1
739135.28125,1
739135.284722222,1
739135.288194444,1
739135.291666667,1
739135.295138889,1
739135.298611111,1
739135.302083333,1
739135.305555556,1
739135.309027778,1
739135.3125,1
739135.315972222,1
739135.319444444,1
739135.322916667,1
739135.326388889,1
739135.329861111,1
739135.333333333,1
739135.336805556,3
739135.340277778,1
739135.34375,3
739135.347222222,1
739135.350694444,1
739135.354166667,1
739135.357638889,3
739135.361111111,3
739135.364583333,3
739135.368055556,3
739135.371527778,3
739135.375,3
739135.378472222,1
739135.381944444,1
739135.385416667,1
739135.388888889,3
739135.392361111,3
739135.395833333,1
739135.399305556,1
739135.402777778,1
739135.40625,1
739135.409722222,1
739135.413194444,1
739135.416666667,1
739135.420138889,1
739135.423611111,1
739135.427083333,1
739135.430555556,1
739135.434027778,1
739135.4375,2
739135.440972222,3
739135.444444444,1
739135.447916667,3
739135.451388889,3
739135.454861111,3
739135.458333333,3
739135.461805556,3
739135.465277778,1
739135.46875,1
739135.472222222,2
739135.475694444,2
739135.479166667,2
739135.482638889,2
739135.486111111,2
739135.489583333,2
739135.493055556,3
739135.496527778,3
739135.5,3
739135.503472222,3
739135.506944444,3
739135.510416667,3
739135.513888889,3
739135.517361111,1
739135.520833333,3
739135.524305556,1
739135.527777778,1
739135.53125,1
739135.534722222,1
739135.538194444,1
739135.541666667,3
739135.545138889,3
739135.548611111,1
739135.552083333,1
739135.555555556,1
739135.559027778,1
739135.5625,1
739135.565972222,1
739135.569444444,1
739135.572916667,1
739135.576388889,1
739135.579861111,1
739135.583333333,1
739135.586805556,1
739135.590277778,1
739135.59375,1
739135.597222222,1
739135.600694444,3
739135.604166667,3
739135.607638889,1
739135.611111111,1
739135.614583333,1
739135.618055556,1
739135.621527778,1
739135.625,1
739135.628472222,1
739135.631944444,1
739135.635416667,1
739135.638888889,1
739135.642361111,1
739135.645833333,1
739135.649305556,1
739135.652777778,1
739135.65625,1
739135.659722222,1
739135.663194444,1
739135.666666667,1
739135.670138889,1
739135.673611111,1
739135.677083333,1
739135.680555556,1
739135.684027778,0
739135.6875,1
739135.690972222,1
739135.694444444,1
739135.697916667,1
739135.701388889,1
739135.704861111,1
739135.708333333,1
739135.711805556,1
739135.715277778,1
739135.71875,1
739135.722222222,1
739135.725694444,3
739135.729166667,2
739135.732638889,3
739135.736111111,1
739135.739583333,1
739135.743055556,3
739135.746527778,2
739135.75,1
739135.753472222,3
739135.756944444,3
739135.760416667,3
739135.763888889,1
739135.767361111,3
739135.770833333,3
739135.774305556,1
739135.777777778,1
739135.78125,1
739135.784722222,3
739135.788194444,1
739135.791666667,3
739135.795138889,1
739135.798611111,3
739135.802083333,1
739135.805555556,3
739135.809027778,1
739135.8125,3
739135.815972222,1
739135.819444444,1
739135.822916667,3
739135.826388889,1
739135.829861111,1
739135.833333333,2
739135.836805556,3
739135.840277778,1
739135.84375,1
739135.847222222,1
739135.850694444,1
739135.854166667,1
739135.857638889,3
739135.861111111,1
739135.864583333,3
739135.868055556,3
739135.871527778,3
739135.875,3
739135.878472222,1
739135.881944444,1
739135.885416667,3
739135.888888889,3
739135.892361111,1
739135.895833333,1
739135.899305556,1
739135.902777778,1
739135.90625,1
739135.909722222,3
739135.913194444,3
739135.916666667,3
739135.920138889,3
739135.923611111,1
739135.927083333,1
739135.930555556,1
739135.934027778,1
739135.9375,1
739135.940972222,3
739135.944444444,3
739135.947916667,1
739135.951388889,3
739135.954861111,3
739135.958333333,1
739135.961805556,1
739135.965277778,3
739135.96875,3
739135.972222222,3
739135.975694444,3
739135.979166667,3
739135.982638889,1
739135.986111111,3
739135.989583333,3
739135.993055556,1
739135.996527778,3
739136,3
739136.003472222,3
739136.006944444,3
739136.010416667,3
739136.013888889,3
739136.017361111,3
739136.020833333,3
739136.024305556,3
739136.027777778,3
739136.03125,1
739136.034722222,3
739136.038194444,1
739136.041666667,1
739136.045138889,3
739136.048611111,3
739136.052083333,3
739136.055555556,3
739136.059027778,1
739136.0625,3
739136.065972222,3
739136.069444444,1
739136.072916667,1
739136.076388889,1
739136.079861111,1
739136.083333333,1
739136.086805556,3
739136.090277778,3
739136.09375,1
739136.097222222,1
739136.100694444,3
739136.104166667,1
739136.107638889,3
739136.111111111,3
739136.114583333,1
739136.118055556,1
739136.121527778,1
739136.125,3
739136.128472222,3
739136.131944444,3
739136.135416667,3
739136.138888889,1
739136.142361111,1
739136.145833333,1
739136.149305556,1
739136.152777778,1
739136.15625,1
739136.159722222,3
739136.163194444,3
739136.166666667,3
739136.170138889,3
739136.173611111,1
739136.177083333,3
739136.180555556,3
739136.184027778,3
739136.1875,3
739136.190972222,3
739136.194444444,3
739136.197916667,3
739136.201388889,3
739136.204861111,3
739136.208333333,3
739136.211805556,3
739136.215277778,3
739136.21875,3
739136.222222222,3
739136.225694444,3
739136.229166667,0
739136.232638889,3
739136.236111111,3
739136.239583333,3
739136.243055556,3
739136.246527778,3
739136.25,3
739136.253472222,3
739136.256944444,3
739136.260416667,3
739136.263888889,3
739136.267361111,3
739136.270833333,3
739136.274305556,3
739136.277777778,3
739136.28125,3
739136.284722222,3
739136.288194444,3
739136.291666667,3
739136.295138889,3
739136.298611111,3
739136.302083333,3
739136.305555556,3
739136.309027778,3
739136.3125,3
739136.315972222,3
739136.319444444,2
739136.322916667,2
739136.326388889,2
739136.329861111,2
739136.333333333,2
739136.336805556,1
739136.340277778,2
739136.34375,2
739136.347222222,2
739136.350694444,2
739136.354166667,2
739136.357638889,1
739136.361111111,2
739136.364583333,2
739136.368055556,2
739136.371527778,2
739136.375,2
739136.378472222,1
739136.381944444,2
739136.385416667,2
739136.388888889,2
739136.392361111,2
739136.395833333,2
739136.399305556,2
739136.402777778,2
739136.40625,2
739136.409722222,2
739136.413194444,2
739136.416666667,1
739136.420138889,2
739136.423611111,2
739136.427083333,2
739136.430555556,2
739136.434027778,2
739136.4375,2
739136.440972222,2
739136.444444444,2
739136.447916667,2
739136.451388889,2
739136.454861111,2
739136.458333333,2
739136.461805556,2
739136.465277778,2
739136.46875,2
739136.472222222,2
739136.475694444,2
739136.479166667,2
739136.482638889,2
739136.486111111,2
739136.489583333,2
739136.493055556,2
739136.496527778,2
739136.5,2
739136.503472222,2
739136.506944444,2
739136.510416667,2
739136.513888889,2
739136.517361111,2
739136.520833333,2
739136.524305556,2
739136.527777778,2
739136.53125,2
739136.534722222,2
739136.538194444,2
739136.541666667,2
739136.545138889,2
739136.548611111,3
739136.552083333,3
739136.555555556,3
739136.559027778,3
739136.5625,3
739136.565972222,3
739136.569444444,3
739136.572916667,3
739136.576388889,3
739136.579861111,3
739136.583333333,3
739136.586805556,2
739136.590277778,2
739136.59375,2
739136.597222222,2
739136.600694444,2
739136.604166667,2
739136.607638889,2
739136.611111111,2
739136.614583333,2
739136.618055556,2
739136.621527778,2
739136.625,2
739136.628472222,2
739136.631944444,2
739136.635416667,2
739136.638888889,2
739136.642361111,2
739136.645833333,0
739136.649305556,2
739136.652777778,3
739136.65625,3
739136.659722222,2
739136.663194444,2
739136.666666667,2
739136.670138889,2
739136.673611111,2
739136.677083333,2
739136.680555556,2
739136.684027778,2
739136.6875,2
739136.690972222,2
739136.694444444,2
739136.697916667,2
739136.701388889,2
739136.704861111,2
739136.708333333,2
739136.711805556,2
739136.715277778,2
739136.71875,2
739136.722222222,2
739136.725694444,2
739136.729166667,2
739136.732638889,2
739136.736111111,2
739136.739583333,2
739136.743055556,2
739136.746527778,2
739136.75,2
739136.753472222,2
739136.756944444,2
739136.760416667,2
739136.763888889,2
739136.767361111,2
739136.770833333,2
739136.774305556,2
739136.777777778,2
739136.78125,2
739136.784722222,2
739136.788194444,2
739136.791666667,2
739136.795138889,2
739136.798611111,2
739136.802083333,3
739136.805555556,2
739136.809027778,2
739136.8125,2
739136.815972222,2
739136.819444444,2
739136.822916667,2
739136.826388889,2
739136.829861111,2
739136.833333333,2
739136.836805556,2
739136.840277778,2
739136.84375,2
739136.847222222,2
739136.850694444,2
739136.854166667,2
739136.857638889,2
739136.861111111,2
739136.864583333,2
739136.868055556,2
739136.871527778,2
739136.875,2
739136.878472222,2
739136.881944444,2
739136.885416667,2
739136.888888889,2
739136.892361111,2
739136.895833333,1
739136.899305556,2
739136.902777778,2
739136.90625,2
739136.909722222,1
739136.913194444,1
739136.916666667,2
739136.920138889,1
739136.923611111,1
739136.927083333,2
739136.930555556,1
739136.934027778,2
739136.9375,2
739136.940972222,1
739136.944444444,2
739136.947916667,2
739136.951388889,1
739136.954861111,2
739136.958333333,1
739136.961805556,2
739136.965277778,2
739136.96875,2
739136.972222222,2
739136.975694444,2
739136.979166667,2
739136.982638889,2
739136.986111111,2
739136.989583333,2
739136.993055556,2
739136.996527778,2
739137,2
739137.003472222,2
739137.006944444,2
739137.010416667,2
739137.013888889,2
739137.017361111,2
